Date,Open,High,Low,Close,Adj Close,Volume,Name
2021-06-30,136.1699981689453,137.41000366210938,135.8699951171875,136.9600067138672,136.75511169433594,63261400,AAPL
2021-07-01,136.60000610351562,137.3300018310547,135.75999450683594,137.27000427246094,137.0646514892578,52485800,AAPL
2021-07-02,137.89999389648438,140.0,137.75,139.9600067138672,139.75062561035156,78852600,AAPL
2021-07-06,140.07000732421875,143.14999389648438,140.07000732421875,142.02000427246094,141.8075408935547,108181800,AAPL
2021-07-07,143.5399932861328,144.88999938964844,142.66000366210938,144.57000732421875,144.35372924804688,104911600,AAPL
2021-07-08,141.5800018310547,144.05999755859375,140.6699981689453,143.24000549316406,143.0257110595703,105575500,AAPL
2021-07-09,142.75,145.64999389648438,142.64999389648438,145.11000061035156,144.89291381835938,99890800,AAPL
2021-07-12,146.2100067138672,146.32000732421875,144.0,144.5,144.28382873535156,76299700,AAPL
2021-07-13,144.02999877929688,147.4600067138672,143.6300048828125,145.63999938964844,145.422119140625,100827100,AAPL
2021-07-14,148.10000610351562,149.57000732421875,147.67999267578125,149.14999389648438,148.92686462402344,127050800,AAPL
2021-07-15,149.24000549316406,150.0,147.08999633789062,148.47999572753906,148.25787353515625,106820300,AAPL
2021-07-16,148.4600067138672,149.75999450683594,145.8800048828125,146.38999938964844,146.17098999023438,93251400,AAPL
2021-07-19,143.75,144.07000732421875,141.6699981689453,142.4499969482422,142.2368927001953,121434600,AAPL
2021-07-20,143.4600067138672,147.10000610351562,142.9600067138672,146.14999389648438,145.9313507080078,96350000,AAPL
2021-07-21,145.52999877929688,146.1300048828125,144.6300048828125,145.39999389648438,145.18247985839844,74993500,AAPL
2021-07-22,145.94000244140625,148.1999969482422,145.80999755859375,146.8000030517578,146.58038330078125,77338200,AAPL
2021-07-23,147.5500030517578,148.72000122070312,146.9199981689453,148.55999755859375,148.33775329589844,71447400,AAPL
2021-07-26,148.27000427246094,149.8300018310547,147.6999969482422,148.99000549316406,148.76712036132812,72434100,AAPL
2021-07-27,149.1199951171875,149.2100067138672,145.5500030517578,146.77000427246094,146.55043029785156,104818600,AAPL
2021-07-28,144.80999755859375,146.97000122070312,142.5399932861328,144.97999572753906,144.7631072998047,118931200,AAPL
2021-07-29,144.69000244140625,146.5500030517578,144.5800018310547,145.63999938964844,145.422119140625,56699500,AAPL
2021-07-30,144.3800048828125,146.3300018310547,144.11000061035156,145.86000061035156,145.64178466796875,70382000,AAPL
2021-08-02,146.36000061035156,146.9499969482422,145.25,145.52000427246094,145.30230712890625,62880000,AAPL
2021-08-03,145.80999755859375,148.0399932861328,145.17999267578125,147.36000061035156,147.13954162597656,64786600,AAPL
2021-08-04,147.27000427246094,147.7899932861328,146.27999877929688,146.9499969482422,146.73016357421875,56368300,AAPL
2021-08-05,146.97999572753906,147.83999633789062,146.1699981689453,147.05999755859375,146.83999633789062,46397700,AAPL
2021-08-06,146.35000610351562,147.11000061035156,145.6300048828125,146.13999938964844,146.13999938964844,54067400,AAPL
2021-08-09,146.1999969482422,146.6999969482422,145.52000427246094,146.08999633789062,146.08999633789062,48908700,AAPL
2021-08-10,146.44000244140625,147.7100067138672,145.3000030517578,145.60000610351562,145.60000610351562,69023100,AAPL
2021-08-11,146.0500030517578,146.72000122070312,145.52999877929688,145.86000061035156,145.86000061035156,48493500,AAPL
2021-08-12,146.19000244140625,149.0500030517578,145.83999633789062,148.88999938964844,148.88999938964844,72282600,AAPL
2021-08-13,148.97000122070312,149.44000244140625,148.27000427246094,149.10000610351562,149.10000610351562,59318800,AAPL
2021-08-16,148.5399932861328,151.19000244140625,146.47000122070312,151.1199951171875,151.1199951171875,103296000,AAPL
2021-08-17,150.22999572753906,151.67999267578125,149.08999633789062,150.19000244140625,150.19000244140625,92229700,AAPL
2021-08-18,149.8000030517578,150.72000122070312,146.14999389648438,146.36000061035156,146.36000061035156,86326000,AAPL
2021-08-19,145.02999877929688,148.0,144.5,146.6999969482422,146.6999969482422,86960300,AAPL
2021-08-20,147.44000244140625,148.5,146.77999877929688,148.19000244140625,148.19000244140625,59947400,AAPL
2021-08-23,148.30999755859375,150.19000244140625,147.88999938964844,149.7100067138672,149.7100067138672,60131800,AAPL
2021-08-24,149.4499969482422,150.86000061035156,149.14999389648438,149.6199951171875,149.6199951171875,48606400,AAPL
2021-08-25,149.80999755859375,150.32000732421875,147.8000030517578,148.36000061035156,148.36000061035156,58991300,AAPL
2021-08-26,148.35000610351562,149.1199951171875,147.50999450683594,147.5399932861328,147.5399932861328,48597200,AAPL
2021-08-27,147.47999572753906,148.75,146.8300018310547,148.60000610351562,148.60000610351562,55721500,AAPL
2021-08-30,149.0,153.49000549316406,148.61000061035156,153.1199951171875,153.1199951171875,90956700,AAPL
2021-08-31,152.66000366210938,152.8000030517578,151.2899932861328,151.8300018310547,151.8300018310547,86453100,AAPL
2021-09-01,152.8300018310547,154.97999572753906,152.33999633789062,152.50999450683594,152.50999450683594,80313700,AAPL
2021-09-02,153.8699951171875,154.72000122070312,152.39999389648438,153.64999389648438,153.64999389648438,71115500,AAPL
2021-09-03,153.75999450683594,154.6300048828125,153.08999633789062,154.3000030517578,154.3000030517578,57808700,AAPL
2021-09-07,154.97000122070312,157.25999450683594,154.38999938964844,156.69000244140625,156.69000244140625,82278300,AAPL
2021-09-08,156.97999572753906,157.0399932861328,153.97999572753906,155.11000061035156,155.11000061035156,74420200,AAPL
2021-09-09,155.49000549316406,156.11000061035156,153.9499969482422,154.07000732421875,154.07000732421875,57305700,AAPL
2021-09-10,155.0,155.47999572753906,148.6999969482422,148.97000122070312,148.97000122070312,140646400,AAPL
2021-05-05,2368.419921875,2382.199951171875,2351.409912109375,2356.739990234375,2356.739990234375,1090300,GOOG
2021-05-06,2350.639892578125,2382.7099609375,2342.337890625,2381.35009765625,2381.35009765625,1030900,GOOG
2021-05-07,2400.0,2416.409912109375,2390.0,2398.68994140625,2398.68994140625,1163600,GOOG
2021-05-10,2374.889892578125,2378.0,2334.72998046875,2341.659912109375,2341.659912109375,1300300,GOOG
2021-05-11,2291.860107421875,2322.0,2283.0,2308.760009765625,2308.760009765625,1605500,GOOG
2021-05-12,2261.7099609375,2285.3701171875,2230.050048828125,2239.080078125,2239.080078125,1746700,GOOG
2021-05-13,2261.090087890625,2276.60107421875,2242.719970703125,2261.969970703125,2261.969970703125,1333500,GOOG
2021-05-14,2291.830078125,2321.139892578125,2283.320068359375,2316.159912109375,2316.159912109375,1331200,GOOG
2021-05-17,2309.320068359375,2323.340087890625,2295.0,2321.409912109375,2321.409912109375,992100,GOOG
2021-05-18,2336.906005859375,2343.14990234375,2303.159912109375,2303.429931640625,2303.429931640625,865100,GOOG
2021-05-19,2264.39990234375,2316.760009765625,2263.52001953125,2308.7099609375,2308.7099609375,967500,GOOG
2021-05-20,2328.0400390625,2360.340087890625,2321.090087890625,2356.090087890625,2356.090087890625,1191600,GOOG
2021-05-21,2365.989990234375,2369.0,2342.3701171875,2345.10009765625,2345.10009765625,1141600,GOOG
2021-05-24,2367.0,2418.47998046875,2360.110107421875,2406.669921875,2406.669921875,1062200,GOOG
2021-05-25,2420.0,2432.889892578125,2402.989990234375,2409.070068359375,2409.070068359375,941900,GOOG
2021-05-26,2412.8349609375,2442.944091796875,2412.514892578125,2433.530029296875,2433.530029296875,1092800,GOOG
2021-05-27,2436.93994140625,2440.0,2402.0,2402.510009765625,2402.510009765625,1948100,GOOG
2021-05-28,2421.9599609375,2428.139892578125,2407.68994140625,2411.56005859375,2411.56005859375,1205400,GOOG
2021-06-01,2422.0,2437.970947265625,2404.8798828125,2429.81005859375,2429.81005859375,958300,GOOG
2021-06-02,2435.31005859375,2442.0,2404.199951171875,2421.280029296875,2421.280029296875,857900,GOOG
2021-06-03,2395.02001953125,2409.7451171875,2382.830078125,2404.610107421875,2404.610107421875,917300,GOOG
2021-06-04,2422.52001953125,2453.85888671875,2417.77001953125,2451.760009765625,2451.760009765625,1297400,GOOG
2021-06-07,2451.320068359375,2468.0,2441.072998046875,2466.090087890625,2466.090087890625,1192500,GOOG
2021-06-08,2479.89990234375,2494.4951171875,2468.239990234375,2482.85009765625,2482.85009765625,1253000,GOOG
2021-06-09,2499.5,2505.0,2487.330078125,2491.39990234375,2491.39990234375,1006300,GOOG
2021-06-10,2494.010009765625,2523.260009765625,2494.0,2521.60009765625,2521.60009765625,1561700,GOOG
2021-06-11,2524.919921875,2526.989990234375,2498.2900390625,2513.929931640625,2513.929931640625,1262000,GOOG
2021-06-14,2513.389892578125,2528.22998046875,2500.93994140625,2527.0400390625,2527.0400390625,1127500,GOOG
2021-06-15,2530.43994140625,2537.239990234375,2512.969970703125,2520.659912109375,2520.659912109375,1109100,GOOG
2021-06-16,2524.949951171875,2530.469970703125,2482.9990234375,2513.929931640625,2513.929931640625,1315800,GOOG
2021-06-17,2510.4599609375,2543.929931640625,2510.300048828125,2527.419921875,2527.419921875,1287800,GOOG
2021-06-18,2514.110107421875,2527.780029296875,2492.06005859375,2511.35009765625,2511.35009765625,2665300,GOOG
2021-06-21,2514.800048828125,2540.735107421875,2502.68505859375,2529.10009765625,2529.10009765625,1312800,GOOG
2021-06-22,2529.0,2545.39990234375,2520.530029296875,2539.989990234375,2539.989990234375,1049200,GOOG
2021-06-23,2531.0,2555.919921875,2525.0400390625,2529.22998046875,2529.22998046875,984700,GOOG
2021-06-24,2541.070068359375,2550.7099609375,2539.199951171875,2545.639892578125,2545.639892578125,946700,GOOG
2021-06-25,2539.139892578125,2550.10009765625,2528.8798828125,2539.89990234375,2539.89990234375,1674200,GOOG
2021-06-28,2540.0,2546.739990234375,2519.47607421875,2536.389892578125,2536.389892578125,1405500,GOOG
2021-06-29,2535.449951171875,2540.0,2508.739990234375,2520.3701171875,2520.3701171875,1047500,GOOG
2021-06-30,2513.071044921875,2516.0,2495.14990234375,2506.320068359375,2506.320068359375,1200300,GOOG
2021-07-01,2496.9951171875,2529.25,2496.9951171875,2527.3701171875,2527.3701171875,856000,GOOG
2021-07-02,2536.7900390625,2576.9599609375,2535.3798828125,2574.3798828125,2574.3798828125,1058000,GOOG
2021-07-06,2588.989990234375,2597.68994140625,2568.179931640625,2595.419921875,2595.419921875,1067500,GOOG
2021-07-07,2606.820068359375,2612.798095703125,2595.199951171875,2601.550048828125,2601.550048828125,834000,GOOG
2021-07-08,2565.0,2600.64990234375,2560.800048828125,2583.5400390625,2583.5400390625,989000,GOOG
2021-07-09,2578.889892578125,2596.989990234375,2578.8701171875,2591.489990234375,2591.489990234375,755300,GOOG
2021-07-12,2596.669921875,2615.39990234375,2592.0,2611.280029296875,2611.280029296875,847200,GOOG
2021-07-13,2617.6298828125,2640.840087890625,2612.739990234375,2619.889892578125,2619.889892578125,830900,GOOG
2021-07-14,2638.030029296875,2659.919921875,2637.9599609375,2641.64990234375,2641.64990234375,895600,GOOG
2021-07-15,2650.0,2651.89990234375,2611.9599609375,2625.330078125,2625.330078125,829300,GOOG
2021-07-16,2632.820068359375,2643.659912109375,2616.429931640625,2636.909912109375,2636.909912109375,742800,GOOG
2021-07-19,2623.110107421875,2624.93994140625,2570.739990234375,2585.080078125,2585.080078125,1285500,GOOG
2021-07-20,2600.080078125,2640.027099609375,2583.76806640625,2622.030029296875,2622.030029296875,954200,GOOG
2021-07-21,2615.739990234375,2652.344970703125,2612.030029296875,2652.010009765625,2652.010009765625,737100,GOOG
2021-07-22,2653.0,2670.090087890625,2648.0,2666.570068359375,2666.570068359375,680400,GOOG
2021-07-23,2705.199951171875,2776.169921875,2694.010009765625,2756.320068359375,2756.320068359375,1318900,GOOG
2021-07-26,2765.0,2794.260009765625,2753.02001953125,2792.889892578125,2792.889892578125,1152600,GOOG
2021-07-27,2800.219970703125,2800.219970703125,2702.0,2735.929931640625,2735.929931640625,2108200,GOOG
2021-07-28,2771.239990234375,2793.52001953125,2727.0,2727.6298828125,2727.6298828125,2734400,GOOG
2021-07-29,2727.612060546875,2743.030029296875,2722.760009765625,2730.81005859375,2730.81005859375,964200,GOOG
2021-07-30,2710.219970703125,2715.427001953125,2696.283935546875,2704.419921875,2704.419921875,1196600,GOOG
2021-08-02,2709.68994140625,2720.409912109375,2693.389892578125,2719.7900390625,2719.7900390625,1007000,GOOG
2021-08-03,2720.0,2726.7099609375,2683.669921875,2725.60009765625,2725.60009765625,953200,GOOG
2021-08-04,2724.989990234375,2730.760009765625,2708.300048828125,2720.570068359375,2720.570068359375,826400,GOOG
2021-08-05,2720.570068359375,2739.0,2712.0,2738.800048828125,2738.800048828125,593300,GOOG
2021-08-06,2725.89990234375,2741.60107421875,2720.929931640625,2740.719970703125,2740.719970703125,678000,GOOG
2021-08-09,2738.97998046875,2766.429931640625,2728.574951171875,2760.0400390625,2760.0400390625,618700,GOOG
2021-08-10,2761.590087890625,2771.030029296875,2744.530029296875,2761.929931640625,2761.929931640625,801700,GOOG
2021-08-11,2765.659912109375,2776.955078125,2747.0,2753.7900390625,2753.7900390625,760200,GOOG
2021-08-12,2754.260009765625,2768.360107421875,2735.580078125,2767.7900390625,2767.7900390625,732300,GOOG
2021-08-13,2767.14990234375,2773.47998046875,2760.10009765625,2768.1201171875,2768.1201171875,628600,GOOG
2021-08-16,2760.0,2779.81005859375,2723.31494140625,2778.320068359375,2778.320068359375,902000,GOOG
2021-08-17,2763.820068359375,2774.3701171875,2735.75,2746.010009765625,2746.010009765625,1063600,GOOG
2021-08-18,2742.31005859375,2765.8798828125,2728.419921875,2731.39990234375,2731.39990234375,746700,GOOG
2021-08-19,2709.35009765625,2749.0400390625,2707.1201171875,2738.27001953125,2738.27001953125,914800,GOOG
2021-08-20,2741.659912109375,2772.2900390625,2729.340087890625,2768.739990234375,2768.739990234375,778200,GOOG
2021-08-23,2779.969970703125,2843.5400390625,2774.958984375,2821.989990234375,2821.989990234375,1054500,GOOG
2021-08-24,2830.8701171875,2860.14990234375,2827.070068359375,2847.969970703125,2847.969970703125,756300,GOOG
2021-08-25,2857.659912109375,2866.260009765625,2848.7900390625,2859.0,2859.0,641900,GOOG
2021-08-26,2852.3701171875,2862.696044921875,2841.830078125,2842.4599609375,2842.4599609375,746100,GOOG
2021-08-27,2842.25,2900.219970703125,2840.39990234375,2891.010009765625,2891.010009765625,1228100,GOOG
2021-08-30,2894.090087890625,2929.7900390625,2892.0,2909.389892578125,2909.389892578125,845800,GOOG
2021-08-31,2917.68994140625,2922.239990234375,2900.0,2909.239990234375,2909.239990234375,1337800,GOOG
2021-09-01,2913.0,2936.409912109375,2912.2900390625,2916.840087890625,2916.840087890625,791200,GOOG
2021-09-02,2918.989990234375,2926.5,2882.1298828125,2884.3798828125,2884.3798828125,1092200,GOOG
2021-09-03,2882.919921875,2907.5400390625,2870.10009765625,2895.5,2895.5,955200,GOOG
2021-09-07,2894.989990234375,2916.47998046875,2890.820068359375,2910.3798828125,2910.3798828125,758500,GOOG
2021-09-08,2907.8701171875,2911.02001953125,2884.0,2897.669921875,2897.669921875,774300,GOOG
2021-09-09,2897.669921875,2913.389892578125,2888.679931640625,2898.27001953125,2898.27001953125,739900,GOOG
2021-09-10,2908.8701171875,2920.3798828125,2834.830078125,2838.419921875,2838.419921875,1643500,GOOG
2021-05-05,2328.6298828125,2335.0,2308.280029296875,2314.77001953125,2314.77001953125,1331800,GOOGL
2021-05-06,2306.330078125,2337.35009765625,2293.0400390625,2337.35009765625,2337.35009765625,1259500,GOOGL
2021-05-07,2363.889892578125,2371.25,2346.159912109375,2351.929931640625,2351.929931640625,1444900,GOOGL
2021-05-10,2328.139892578125,2331.0,2284.5400390625,2291.75,2291.75,1545700,GOOGL
2021-05-11,2243.070068359375,2280.280029296875,2233.919921875,2270.06005859375,2270.06005859375,1709300,GOOGL
2021-05-12,2226.18994140625,2247.97998046875,2193.6201171875,2200.25,2200.25,2318800,GOOGL
2021-05-13,2226.1201171875,2239.43994140625,2206.719970703125,2229.0400390625,2229.0400390625,1660200,GOOGL
2021-05-14,2258.5400390625,2284.719970703125,2250.0,2278.3798828125,2278.3798828125,1599800,GOOGL
2021-05-17,2263.570068359375,2289.780029296875,2255.510009765625,2288.919921875,2288.919921875,1079900,GOOGL
2021-05-18,2302.35009765625,2307.679931640625,2262.18994140625,2262.469970703125,2262.469970703125,1110200,GOOGL
2021-05-19,2228.429931640625,2274.989990234375,2225.43994140625,2271.5,2271.5,1184200,GOOGL
2021-05-20,2291.0,2312.0,2283.52001953125,2306.949951171875,2306.949951171875,1617600,GOOGL
2021-05-21,2317.409912109375,2318.889892578125,2289.300048828125,2294.1298828125,2294.1298828125,2031600,GOOGL
2021-05-24,2314.889892578125,2365.550048828125,2311.9599609375,2361.0400390625,2361.0400390625,1591600,GOOGL
2021-05-25,2372.0,2384.0,2355.0,2362.8701171875,2362.8701171875,1122000,GOOGL
2021-05-26,2366.52001953125,2388.989990234375,2366.4599609375,2380.31005859375,2380.31005859375,1078600,GOOGL
2021-05-27,2389.050048828125,2389.050048828125,2356.260009765625,2362.679931640625,2362.679931640625,1761200,GOOGL
2021-05-28,2374.419921875,2376.070068359375,2352.85009765625,2356.85009765625,2356.85009765625,1074100,GOOGL
2021-06-01,2374.43994140625,2385.7099609375,2354.280029296875,2381.179931640625,2381.179931640625,1167700,GOOGL
2021-06-02,2389.14990234375,2393.639892578125,2352.360107421875,2370.590087890625,2370.590087890625,1057900,GOOGL
2021-06-03,2345.72998046875,2357.02001953125,2329.52001953125,2347.580078125,2347.580078125,934800,GOOGL
2021-06-04,2369.27001953125,2399.030029296875,2362.409912109375,2393.570068359375,2393.570068359375,1222900,GOOGL
2021-06-07,2389.43994140625,2404.510009765625,2381.0,2402.300048828125,2402.300048828125,1206000,GOOGL
2021-06-08,2412.010009765625,2419.52001953125,2394.780029296875,2398.43994140625,2398.43994140625,1212000,GOOGL
2021-06-09,2411.429931640625,2412.8798828125,2396.89990234375,2407.93994140625,2407.93994140625,897100,GOOGL
2021-06-10,2406.919921875,2436.0,2403.780029296875,2435.1298828125,2435.1298828125,1295200,GOOGL
2021-06-11,2440.0,2441.719970703125,2418.9599609375,2430.199951171875,2430.199951171875,1097900,GOOGL
2021-06-14,2432.260009765625,2448.919921875,2418.0,2448.909912109375,2448.909912109375,1104900,GOOGL
2021-06-15,2449.0,2455.510009765625,2421.1201171875,2428.389892578125,2428.389892578125,1078100,GOOGL
2021-06-16,2431.43994140625,2437.719970703125,2389.39990234375,2415.449951171875,2415.449951171875,1323600,GOOGL
2021-06-17,2413.949951171875,2450.449951171875,2410.0,2434.8701171875,2434.8701171875,1292100,GOOGL
2021-06-18,2427.340087890625,2432.06005859375,2400.300048828125,2402.219970703125,2402.219970703125,2305800,GOOGL
2021-06-21,2410.010009765625,2440.0,2397.969970703125,2436.25,2436.25,1370700,GOOGL
2021-06-22,2435.0,2448.0,2421.280029296875,2446.610107421875,2446.610107421875,1119500,GOOGL
2021-06-23,2441.8701171875,2461.909912109375,2436.68994140625,2442.5400390625,2442.5400390625,957400,GOOGL
2021-06-24,2454.0,2461.110107421875,2446.0,2450.0,2450.0,1068100,GOOGL
2021-06-25,2440.0,2452.659912109375,2431.300048828125,2450.169921875,2450.169921875,1729700,GOOGL
2021-06-28,2453.570068359375,2455.699951171875,2428.110107421875,2450.719970703125,2450.719970703125,1426300,GOOGL
2021-06-29,2453.409912109375,2460.419921875,2433.820068359375,2445.449951171875,2445.449951171875,1155400,GOOGL
2021-06-30,2439.889892578125,2445.139892578125,2427.090087890625,2441.7900390625,2441.7900390625,1223700,GOOGL
2021-07-01,2434.5,2451.739990234375,2430.6298828125,2448.889892578125,2448.889892578125,905500,GOOGL
2021-07-02,2463.0,2508.080078125,2461.18994140625,2505.14990234375,2505.14990234375,1299100,GOOGL
2021-07-06,2512.969970703125,2528.56005859375,2491.64990234375,2523.800048828125,2523.800048828125,1320200,GOOGL
2021-07-07,2543.239990234375,2545.679931640625,2523.06005859375,2529.47998046875,2529.47998046875,1203000,GOOGL
2021-07-08,2480.52001953125,2511.909912109375,2480.43994140625,2500.8798828125,2500.8798828125,1189500,GOOGL
2021-07-09,2500.5,2514.68994140625,2491.030029296875,2510.3701171875,2510.3701171875,931600,GOOGL
2021-07-12,2523.56005859375,2541.389892578125,2512.219970703125,2539.510009765625,2539.510009765625,883400,GOOGL
2021-07-13,2540.77001953125,2561.14990234375,2533.489990234375,2546.830078125,2546.830078125,962000,GOOGL
2021-07-14,2559.159912109375,2586.530029296875,2558.2900390625,2564.739990234375,2564.739990234375,1187100,GOOGL
2021-07-15,2572.97998046875,2574.0,2530.60009765625,2540.10009765625,2540.10009765625,1210900,GOOGL
2021-07-16,2553.260009765625,2556.22998046875,2523.070068359375,2539.39990234375,2539.39990234375,1021200,GOOGL
2021-07-19,2521.7900390625,2524.10009765625,2470.10009765625,2491.56005859375,2491.56005859375,1398400,GOOGL
2021-07-20,2510.550048828125,2540.860107421875,2487.010009765625,2524.18994140625,2524.18994140625,1315600,GOOGL
2021-07-21,2522.669921875,2551.919921875,2520.469970703125,2550.97998046875,2550.97998046875,1037300,GOOGL
2021-07-22,2556.8798828125,2569.659912109375,2549.97998046875,2568.429931640625,2568.429931640625,715100,GOOGL
2021-07-23,2608.610107421875,2667.97998046875,2596.010009765625,2660.300048828125,2660.300048828125,2075300,GOOGL
2021-07-26,2666.570068359375,2684.739990234375,2646.030029296875,2680.699951171875,2680.699951171875,1528600,GOOGL
2021-07-27,2685.010009765625,2687.97998046875,2602.080078125,2638.0,2638.0,2735500,GOOGL
2021-07-28,2726.239990234375,2765.93994140625,2705.550048828125,2721.8798828125,2721.8798828125,4756500,GOOGL
2021-07-29,2723.0,2733.219970703125,2710.860107421875,2715.550048828125,2715.550048828125,1585800,GOOGL
2021-07-30,2700.699951171875,2706.090087890625,2685.10009765625,2694.530029296875,2694.530029296875,1278200,GOOGL
2021-08-02,2702.340087890625,2706.72998046875,2675.8798828125,2697.090087890625,2697.090087890625,1081700,GOOGL
2021-08-03,2702.699951171875,2714.639892578125,2666.389892578125,2712.60009765625,2712.60009765625,1038100,GOOGL
2021-08-04,2706.989990234375,2712.989990234375,2689.739990234375,2702.510009765625,2702.510009765625,983800,GOOGL
2021-08-05,2713.610107421875,2727.0,2696.919921875,2725.030029296875,2725.030029296875,893500,GOOGL
2021-08-06,2720.840087890625,2729.449951171875,2704.199951171875,2714.77001953125,2714.77001953125,1023700,GOOGL
2021-08-09,2718.85009765625,2743.679931640625,2706.7900390625,2738.260009765625,2738.260009765625,888000,GOOGL
2021-08-10,2746.840087890625,2755.449951171875,2727.2900390625,2736.139892578125,2736.139892578125,970700,GOOGL
2021-08-11,2743.6298828125,2753.64990234375,2725.429931640625,2725.580078125,2725.580078125,767600,GOOGL
2021-08-12,2719.510009765625,2746.0,2708.510009765625,2743.8798828125,2743.8798828125,825300,GOOGL
2021-08-13,2745.0,2757.1298828125,2740.659912109375,2754.550048828125,2754.550048828125,797000,GOOGL
2021-08-16,2750.5,2767.25,2705.97998046875,2766.18994140625,2766.18994140625,1119200,GOOGL
2021-08-17,2755.0,2765.31005859375,2721.639892578125,2733.22998046875,2733.22998046875,1085800,GOOGL
2021-08-18,2730.0,2742.090087890625,2706.429931640625,2708.97998046875,2708.97998046875,962900,GOOGL
2021-08-19,2688.7099609375,2727.050048828125,2685.0,2713.60009765625,2713.60009765625,1089100,GOOGL
2021-08-20,2720.0,2751.080078125,2705.0,2748.590087890625,2748.590087890625,1558600,GOOGL
